guid,voucher_guid,stock_item_name,qty_qtl,rate
AV01522-1,AV01522,Rice Husk,2559.0,2466
AV01523-1,AV01523,Rice Husk,2903.0,2412
AV01524-1,AV01524,Rice Husk,2512.0,2371
AV01525-1,AV01525,Rice Husk,3061.0,2386
AV01526-1,AV01526,Rice Husk,2482.0,2415
AV01527-1,AV01527,Rice Husk,2530.0,2335
AV01528-1,AV01528,Rice Husk,2846.0,2406
AV01529-1,AV01529,Rice Husk,2975.0,2407
AV01530-1,AV01530,Rice Husk,2755.0,2355
AV01531-1,AV01531,Rice Husk,2958.0,2353
AV01532-1,AV01532,Rice Husk,3082.0,2466
AV01533-1,AV01533,Rice Husk,3008.0,2408
AV01534-1,AV01534,Rice Husk,2573.0,2438
AV01535-1,AV01535,Rice Husk,2738.0,2351
AV01536-1,AV01536,Rice Husk,2373.0,2465
AV01537-1,AV01537,Rice Husk,2430.0,2455
AV01538-1,AV01538,Rice Husk,2523.0,2359
AV01539-1,AV01539,Rice Husk,2788.0,2470
AV01540-1,AV01540,Rice Husk,2376.0,2398
AV01541-1,AV01541,Rice Husk,2705.0,2374
AV01542-1,AV01542,Rice Husk,2728.0,2439
AV01543-1,AV01543,Rice Husk,3018.0,2426
AV01544-1,AV01544,Rice Husk,2304.0,2425
AV01545-1,AV01545,Rice Husk,2982.0,2397
AV01546-1,AV01546,Rice Husk,3028.0,2340
AV01547-1,AV01547,Rice Husk,2792.0,2449
AV01548-1,AV01548,Rice Husk,2560.0,2341
AV01549-1,AV01549,Rice Husk,2250.0,2456
AV01550-1,AV01550,Rice Husk,3017.0,2332
AV01551-1,AV01551,Rice Husk,2655.0,2378
AV01552-1,AV01552,Rice Husk,2773.0,2387
AV01553-1,AV01553,Rice Husk,2870.0,2331
AV01554-1,AV01554,Rice Husk,2284.0,2397
AV01555-1,AV01555,Rice Husk,2848.0,2409
AV01556-1,AV01556,Rice Husk,2354.0,2388
AV01557-1,AV01557,Mustard Stalk,2736.0,2798
AV01558-1,AV01558,Mustard Stalk,2415.0,2814
AV01559-1,AV01559,Mustard Stalk,2656.0,2745
AV01560-1,AV01560,Mustard Stalk,2697.0,2770
AV01561-1,AV01561,Mustard Stalk,2254.0,2802
AV01562-1,AV01562,Mustard Stalk,2212.0,2804
AV01563-1,AV01563,Mustard Stalk,2489.0,2798
AV01564-1,AV01564,Mustard Stalk,2615.0,2788
AV01565-1,AV01565,Mustard Stalk,2384.0,2700
AV01566-1,AV01566,Mustard Stalk,2229.0,2695
AV01567-1,AV01567,Mustard Stalk,2152.0,2759
AV01568-1,AV01568,Mustard Stalk,2367.0,2821
AV01569-1,AV01569,Mustard Stalk,2226.0,2778
AV01570-1,AV01570,Mustard Stalk,2343.0,2790
AV01571-1,AV01571,Mustard Stalk,2016.0,2789
AV01572-1,AV01572,Mustard Stalk,2505.0,2832
AV01573-1,AV01573,Mustard Stalk,2676.0,2730
AV01574-1,AV01574,Mustard Stalk,2670.0,2739
AV01575-1,AV01575,Mustard Stalk,2520.0,2760
AV01576-1,AV01576,Mustard Stalk,2248.0,2825
AV01577-1,AV01577,Mustard Stalk,2085.0,2711
AV01578-1,AV01578,Mustard Stalk,2212.0,2682
AV01579-1,AV01579,Mustard Stalk,2158.0,2831
AV01580-1,AV01580,Mustard Stalk,2615.0,2827
AV01581-1,AV01581,Mustard Stalk,2181.0,2751
AV01582-1,AV01582,Mustard Stalk,2532.0,2836
AV01583-1,AV01583,Rice Husk,2034.0,2230
AV01584-1,AV01584,Rice Husk,1781.0,2197
AV01585-1,AV01585,Rice Husk,2060.0,2222
AV01586-1,AV01586,Rice Husk,1785.0,2188
AV01587-1,AV01587,Rice Husk,1898.0,2238
AV01588-1,AV01588,Rice Husk,1843.0,2194
AV01589-1,AV01589,Rice Husk,1924.0,2260
AV01590-1,AV01590,Rice Husk,1616.0,2242
AV01591-1,AV01591,Rice Husk,1944.0,2213
AV01592-1,AV01592,Rice Husk,2034.0,2235
AV01593-1,AV01593,Rice Husk,1877.0,2312
AV01594-1,AV01594,Rice Husk,1992.0,2186
AV01595-1,AV01595,Rice Husk,1869.0,2223
AV01596-1,AV01596,Rice Husk,1613.0,2279
AV01597-1,AV01597,Rice Husk,1999.0,2284
AV01598-1,AV01598,Rice Husk,1592.0,2299
AV01599-1,AV01599,Rice Husk,2064.0,2186
AV01600-1,AV01600,Rice Husk,1664.0,2262
AV01601-1,AV01601,Rice Husk,1713.0,2213
AV01602-1,AV01602,Rice Husk,2044.0,2275
AV01603-1,AV01603,Rice Husk,2095.0,2245
AV01604-1,AV01604,Rice Husk,1566.0,2240
AV01605-1,AV01605,Rice Husk,2097.0,2283
AV01606-1,AV01606,Rice Husk,1934.0,2300
AV01607-1,AV01607,Rice Husk,1606.0,2294
AV01608-1,AV01608,Rice Husk,1859.0,2231
AV01609-1,AV01609,Rice Husk,2068.0,2219
AV01610-1,AV01610,Rice Husk,1986.0,2208
AV01611-1,AV01611,Rice Husk,1853.0,2299
AV01612-1,AV01612,Rice Husk,1660.0,2273
AV01613-1,AV01613,Rice Husk,1807.0,2291
AV01614-1,AV01614,Rice Husk,2002.0,2265
AV01615-1,AV01615,Rice Husk,1897.0,2299
AV01616-1,AV01616,Rice Husk,2026.0,2238
AV01617-1,AV01617,Rice Husk,1920.0,2232
AV01618-1,AV01618,Rice Husk,2074.0,2279
AV01619-1,AV01619,Rice Husk,1794.0,2239
AV01620-1,AV01620,Rice Husk,2023.0,2288
AV01621-1,AV01621,Rice Husk,1700.0,2180
AV01622-1,AV01622,Rice Husk,2053.0,2179
AV01623-1,AV01623,Rice Husk,1748.0,2202
AV01624-1,AV01624,Rice Husk,1722.0,2220
AV01625-1,AV01625,Rice Husk,1807.0,2207
AV01626-1,AV01626,Rice Husk,1620.0,2210
AV01627-1,AV01627,Rice Husk,1574.0,2307
AV01628-1,AV01628,Rice Husk,1771.0,2241
AV01629-1,AV01629,Rice Husk,1835.0,2230
AV01630-1,AV01630,Rice Husk,1656.0,2272
AV01631-1,AV01631,Rice Husk,2063.0,2212
AV01632-1,AV01632,Rice Husk,1546.0,2192
AV01633-1,AV01633,Rice Husk,1745.0,2264
AV01634-1,AV01634,Rice Husk,1627.0,2301
AV01635-1,AV01635,Rice Husk,2062.0,2249
AV01636-1,AV01636,Rice Husk,1641.0,2183
AV01637-1,AV01637,Rice Husk,1811.0,2229
AV01638-1,AV01638,Rice Husk,2096.0,2292
AV01639-1,AV01639,Rice Husk,1635.0,2234
AV01640-1,AV01640,Rice Husk,1883.0,2183
AV01641-1,AV01641,Rice Husk,2019.0,2253
AV01642-1,AV01642,Rice Husk,1812.0,2185
AV01643-1,AV01643,Rice Husk,2047.0,2182
AV01644-1,AV01644,Rice Husk,1582.0,2179
AV01645-1,AV01645,Rice Husk,1985.0,2283
AV01646-1,AV01646,Rice Husk,1933.0,2180
AV01647-1,AV01647,Rice Husk,1858.0,2228
AV01648-1,AV01648,Rice Husk,1713.0,2277
AV01649-1,AV01649,Rice Husk,1861.0,2201
AV01650-1,AV01650,Rice Husk,1800.0,2206
AV01651-1,AV01651,Rice Husk,1859.0,2218
AV01652-1,AV01652,Rice Husk,1863.0,2252
AV01653-1,AV01653,Rice Husk,1965.0,2187
AV01654-1,AV01654,Rice Husk,1744.0,2291
AV01655-1,AV01655,Rice Husk,1637.0,2181
AV01656-1,AV01656,Rice Husk,1582.0,2191
AV01657-1,AV01657,Rice Husk,1660.0,2227
AV01658-1,AV01658,Rice Husk,1724.0,2281
AV01659-1,AV01659,Rice Husk,1942.0,2276
AV01660-1,AV01660,Rice Husk,1926.0,2190
AV01661-1,AV01661,Rice Husk,2038.0,2271
AV01662-1,AV01662,Rice Husk,1754.0,2265
AV01663-1,AV01663,Rice Husk,2087.0,2234
AV01664-1,AV01664,Rice Husk,1628.0,2216
AV01665-1,AV01665,Rice Husk,1981.0,2299
AV01666-1,AV01666,Rice Husk,1507.0,2270
AV01667-1,AV01667,Rice Husk,1741.0,2210
AV01668-1,AV01668,Rice Husk,2010.0,2300
AV01669-1,AV01669,Mustard Stalk,2532.0,2547
AV01670-1,AV01670,Mustard Stalk,2637.0,2582
AV01671-1,AV01671,Mustard Stalk,2677.0,2597
AV01672-1,AV01672,Mustard Stalk,2430.0,2561
AV01673-1,AV01673,Mustard Stalk,2212.0,2595
AV01674-1,AV01674,Mustard Stalk,2190.0,2507
AV01675-1,AV01675,Mustard Stalk,2338.0,2546
AV01676-1,AV01676,Mustard Stalk,2525.0,2611
AV01677-1,AV01677,Mustard Stalk,2457.0,2516
AV01678-1,AV01678,Mustard Stalk,2707.0,2615
AV01679-1,AV01679,Mustard Stalk,2222.0,2649
AV01680-1,AV01680,Mustard Stalk,2312.0,2524
AV01681-1,AV01681,Mustard Stalk,2391.0,2620
AV01682-1,AV01682,Mustard Stalk,2539.0,2551
AV01683-1,AV01683,Mustard Stalk,2264.0,2597
AV01684-1,AV01684,Mustard Stalk,2160.0,2565
AV01685-1,AV01685,Mustard Stalk,2632.0,2552
AV01686-1,AV01686,Mustard Stalk,2674.0,2620
AV01687-1,AV01687,Mustard Stalk,2373.0,2601
AV01688-1,AV01688,Mustard Stalk,2540.0,2507
AV01689-1,AV01689,Mustard Stalk,2582.0,2600
AV01690-1,AV01690,Mustard Stalk,2520.0,2619
AV01691-1,AV01691,Mustard Stalk,2216.0,2653
AV01692-1,AV01692,Mustard Stalk,2926.0,2628
AV01693-1,AV01693,Mustard Stalk,2570.0,2553
AV01694-1,AV01694,Rice Husk,2455.0,2141
AV01695-1,AV01695,Rice Husk,3053.0,2193
AV01696-1,AV01696,Rice Husk,3161.0,2202
AV01697-1,AV01697,Rice Husk,2358.0,2099
AV01698-1,AV01698,Rice Husk,3177.0,2131
AV01699-1,AV01699,Rice Husk,2820.0,2216
AV01700-1,AV01700,Rice Husk,2962.0,2132
AV01701-1,AV01701,Rice Husk,3040.0,2202
AV01702-1,AV01702,Rice Husk,2954.0,2218
AV01703-1,AV01703,Rice Husk,2941.0,2130
AV01704-1,AV01704,Rice Husk,2822.0,2127
AV01705-1,AV01705,Rice Husk,2446.0,2104
AV01706-1,AV01706,Rice Husk,2437.0,2103
AV01707-1,AV01707,Rice Husk,3138.0,2221
AV01708-1,AV01708,Rice Husk,2478.0,2182
AV01709-1,AV01709,Rice Husk,2623.0,2121
AV01710-1,AV01710,Rice Husk,2894.0,2181
AV01711-1,AV01711,Rice Husk,2509.0,2222
AV01712-1,AV01712,Rice Husk,2848.0,2163
AV01713-1,AV01713,Rice Husk,2903.0,2134
AV01714-1,AV01714,Rice Husk,2954.0,2205
AV01715-1,AV01715,Rice Husk,2785.0,2114
AV01716-1,AV01716,Rice Husk,3127.0,2209
AV01717-1,AV01717,Rice Husk,2750.0,2174
AV01718-1,AV01718,Rice Husk,3020.0,2176
AV01719-1,AV01719,Rice Husk,3060.0,2167
AV01720-1,AV01720,Rice Husk,2338.0,2173
AV01721-1,AV01721,Rice Husk,2793.0,2180
AV01722-1,AV01722,Rice Husk,2640.0,2156
AV01723-1,AV01723,Rice Husk,2443.0,2100
AV01724-1,AV01724,Rice Husk,2459.0,2202
AV01725-1,AV01725,Rice Husk,3019.0,2133
AV01726-1,AV01726,Rice Husk,2954.0,2182
AV01727-1,AV01727,Rice Husk,2871.0,2190
AV01728-1,AV01728,Rice Husk,2980.0,2140
AV01729-1,AV01729,Rice Husk,2716.0,2207
AV01730-1,AV01730,Rice Husk,2362.0,2134
AV01731-1,AV01731,Rice Husk,2598.0,2125
AV01732-1,AV01732,Rice Husk,2371.0,2124
AV01733-1,AV01733,Rice Husk,2645.0,2133
AV01734-1,AV01734,Rice Husk,3037.0,2148
AV01735-1,AV01735,Rice Husk,3033.0,2106
AV01736-1,AV01736,Rice Husk,2795.0,2218
AV01737-1,AV01737,Rice Husk,3006.0,2143
AV01738-1,AV01738,Rice Husk,3039.0,2125
AV01739-1,AV01739,Rice Husk,2974.0,2146
AV01740-1,AV01740,Rice Husk,3019.0,2179
AV01741-1,AV01741,Rice Husk,2751.0,2174
AV01742-1,AV01742,Rice Husk,2294.0,2129
AV01743-1,AV01743,Rice Husk,2639.0,2201
AV01744-1,AV01744,Rice Husk,2814.0,2136
AV01745-1,AV01745,Rice Husk,2705.0,2160
AV01746-1,AV01746,Rice Husk,2792.0,2125
AV01747-1,AV01747,Rice Husk,3054.0,2198
AV01748-1,AV01748,Rice Husk,2439.0,2101
AV01749-1,AV01749,Rice Husk,2890.0,2212
AV01750-1,AV01750,Rice Husk,2296.0,2195
AV01751-1,AV01751,Mustard Stalk,2945.0,2417
AV01752-1,AV01752,Mustard Stalk,2391.0,2535
AV01753-1,AV01753,Mustard Stalk,2714.0,2427
AV01754-1,AV01754,Mustard Stalk,3011.0,2553
AV01755-1,AV01755,Mustard Stalk,2774.0,2557
AV01756-1,AV01756,Mustard Stalk,2626.0,2546
AV01757-1,AV01757,Mustard Stalk,2942.0,2438
AV01758-1,AV01758,Mustard Stalk,2779.0,2494
AV01759-1,AV01759,Mustard Stalk,3007.0,2445
AV01760-1,AV01760,Mustard Stalk,2980.0,2493
AV01761-1,AV01761,Mustard Stalk,2896.0,2421
AV01762-1,AV01762,Mustard Stalk,2468.0,2545
AV01763-1,AV01763,Mustard Stalk,2614.0,2534
AV01764-1,AV01764,Mustard Stalk,2216.0,2551
AV01765-1,AV01765,Mustard Stalk,2336.0,2542
AV01766-1,AV01766,Mustard Stalk,2337.0,2463
AV01767-1,AV01767,Mustard Stalk,3022.0,2507
AV01768-1,AV01768,Mustard Stalk,2587.0,2553
AV01769-1,AV01769,Mustard Stalk,2592.0,2509
AV01770-1,AV01770,Mustard Stalk,2395.0,2456
AV01771-1,AV01771,Mustard Stalk,2913.0,2418
AV01772-1,AV01772,Mustard Stalk,2232.0,2519
AV01773-1,AV01773,Mustard Stalk,2854.0,2466
AV01774-1,AV01774,Rice Husk,3057.0,2204
AV01775-1,AV01775,Rice Husk,3143.0,2156
AV01776-1,AV01776,Rice Husk,3399.0,2179
AV01777-1,AV01777,Rice Husk,3009.0,2192
AV01778-1,AV01778,Rice Husk,2789.0,2090
AV01779-1,AV01779,Rice Husk,2657.0,2206
AV01780-1,AV01780,Rice Husk,2859.0,2176
AV01781-1,AV01781,Rice Husk,2832.0,2202
AV01782-1,AV01782,Rice Husk,3506.0,2132
AV01783-1,AV01783,Rice Husk,3312.0,2189
AV01784-1,AV01784,Rice Husk,3418.0,2171
AV01785-1,AV01785,Rice Husk,3463.0,2120
AV01786-1,AV01786,Rice Husk,3071.0,2107
AV01787-1,AV01787,Rice Husk,2766.0,2178
AV01788-1,AV01788,Rice Husk,3061.0,2122
AV01789-1,AV01789,Rice Husk,2617.0,2130
AV01790-1,AV01790,Rice Husk,3208.0,2105
AV01791-1,AV01791,Rice Husk,3421.0,2128
AV01792-1,AV01792,Rice Husk,3278.0,2102
AV01793-1,AV01793,Rice Husk,2961.0,2103
AV01794-1,AV01794,Rice Husk,3147.0,2174
AV01795-1,AV01795,Rice Husk,3475.0,2095
AV01796-1,AV01796,Rice Husk,3018.0,2080
AV01797-1,AV01797,Rice Husk,3410.0,2132
AV01798-1,AV01798,Rice Husk,2979.0,2137
AV01799-1,AV01799,Rice Husk,3261.0,2118
AV01800-1,AV01800,Rice Husk,2893.0,2143
AV01801-1,AV01801,Rice Husk,3143.0,2183
AV01802-1,AV01802,Rice Husk,3255.0,2144
AV01803-1,AV01803,Rice Husk,2850.0,2201
AV01804-1,AV01804,Rice Husk,3323.0,2172
AV01805-1,AV01805,Rice Husk,3256.0,2173
AV01806-1,AV01806,Rice Husk,3211.0,2111
AV01807-1,AV01807,Rice Husk,3257.0,2122
AV01808-1,AV01808,Rice Husk,2750.0,2150
AV01809-1,AV01809,Rice Husk,3113.0,2098
AV01810-1,AV01810,Rice Husk,3164.0,2165
AV01811-1,AV01811,Rice Husk,3005.0,2082
AV01812-1,AV01812,Rice Husk,3172.0,2086
AV01813-1,AV01813,Rice Husk,2494.0,2161
AV01814-1,AV01814,Rice Husk,2740.0,2090
AV01815-1,AV01815,Rice Husk,3030.0,2158
AV01816-1,AV01816,Rice Husk,3059.0,2189
AV01817-1,AV01817,Rice Husk,2524.0,2161
AV01818-1,AV01818,Rice Husk,2573.0,2152
AV01819-1,AV01819,Rice Husk,3033.0,2140
AV01820-1,AV01820,Rice Husk,2614.0,2170
AV01821-1,AV01821,Rice Husk,3070.0,2145
AV01822-1,AV01822,Rice Husk,3032.0,2133
AV01823-1,AV01823,Rice Husk,2977.0,2187
AV01824-1,AV01824,Rice Husk,3114.0,2139
AV01825-1,AV01825,Rice Husk,3617.0,2137
AV01826-1,AV01826,Mustard Stalk,2049.0,2403
AV01827-1,AV01827,Mustard Stalk,2325.0,2426
AV01828-1,AV01828,Mustard Stalk,2419.0,2450
AV01829-1,AV01829,Mustard Stalk,2020.0,2517
AV01830-1,AV01830,Mustard Stalk,2167.0,2489
AV01831-1,AV01831,Mustard Stalk,2297.0,2422
AV01832-1,AV01832,Mustard Stalk,2333.0,2491
AV01833-1,AV01833,Mustard Stalk,2196.0,2393
AV01834-1,AV01834,Mustard Stalk,2020.0,2535
AV01835-1,AV01835,Mustard Stalk,1898.0,2423
AV01836-1,AV01836,Mustard Stalk,2098.0,2446
AV01837-1,AV01837,Mustard Stalk,2515.0,2477
AV01838-1,AV01838,Mustard Stalk,1911.0,2441
AV01839-1,AV01839,Mustard Stalk,2434.0,2481
AV01840-1,AV01840,Mustard Stalk,2404.0,2451
AV01841-1,AV01841,Mustard Stalk,2285.0,2415
AV01842-1,AV01842,Mustard Stalk,2125.0,2427
AV01843-1,AV01843,Mustard Stalk,2158.0,2538
AV01844-1,AV01844,Mustard Stalk,1965.0,2488
AV01845-1,AV01845,Mustard Stalk,2580.0,2488
AV01846-1,AV01846,Mustard Stalk,2306.0,2468
AV01847-1,AV01847,Mustard Stalk,2485.0,2402
AV01848-1,AV01848,Mustard Stalk,2424.0,2426
AV01849-1,AV01849,Mustard Stalk,2023.0,2532
AV01850-1,AV01850,Mustard Stalk,2025.0,2495
AV01851-1,AV01851,Mustard Stalk,2120.0,2464
AV01852-1,AV01852,Mustard Stalk,2106.0,2447
AV01853-1,AV01853,Mustard Stalk,2296.0,2398
AV01854-1,AV01854,Rice Husk,2924.0,2220
AV01855-1,AV01855,Rice Husk,3141.0,2171
AV01856-1,AV01856,Rice Husk,2705.0,2212
AV01857-1,AV01857,Rice Husk,2463.0,2216
AV01858-1,AV01858,Rice Husk,2582.0,2190
AV01859-1,AV01859,Rice Husk,3209.0,2206
AV01860-1,AV01860,Rice Husk,3273.0,2147
AV01861-1,AV01861,Rice Husk,3207.0,2161
AV01862-1,AV01862,Rice Husk,2436.0,2206
AV01863-1,AV01863,Rice Husk,2644.0,2135
AV01864-1,AV01864,Rice Husk,2969.0,2222
AV01865-1,AV01865,Rice Husk,2898.0,2154
AV01866-1,AV01866,Rice Husk,3266.0,2134
AV01867-1,AV01867,Rice Husk,3132.0,2204
AV01868-1,AV01868,Rice Husk,3263.0,2169
AV01869-1,AV01869,Rice Husk,2867.0,2126
AV01870-1,AV01870,Rice Husk,3227.0,2227
AV01871-1,AV01871,Rice Husk,2526.0,2157
AV01872-1,AV01872,Rice Husk,2646.0,2221
AV01873-1,AV01873,Rice Husk,2932.0,2163
AV01874-1,AV01874,Rice Husk,3177.0,2125
AV01875-1,AV01875,Rice Husk,2804.0,2220
AV01876-1,AV01876,Rice Husk,2966.0,2165
AV01877-1,AV01877,Rice Husk,2991.0,2210
AV01878-1,AV01878,Rice Husk,2838.0,2147
AV01879-1,AV01879,Rice Husk,3120.0,2143
AV01880-1,AV01880,Rice Husk,2932.0,2164
AV01881-1,AV01881,Rice Husk,2743.0,2142
AV01882-1,AV01882,Rice Husk,2674.0,2226
AV01883-1,AV01883,Rice Husk,2950.0,2167
AV01884-1,AV01884,Rice Husk,2457.0,2150
AV01885-1,AV01885,Rice Husk,3218.0,2192
AV01886-1,AV01886,Rice Husk,2754.0,2154
AV01887-1,AV01887,Rice Husk,2749.0,2192
AV01888-1,AV01888,Rice Husk,2999.0,2162
AV01889-1,AV01889,Rice Husk,2997.0,2226
AV01890-1,AV01890,Rice Husk,2566.0,2101
AV01891-1,AV01891,Rice Husk,2828.0,2130
AV01892-1,AV01892,Rice Husk,2556.0,2138
AV01893-1,AV01893,Rice Husk,3207.0,2113
AV01894-1,AV01894,Rice Husk,2715.0,2137
AV01895-1,AV01895,Rice Husk,3081.0,2100
AV01896-1,AV01896,Rice Husk,3126.0,2183
AV01897-1,AV01897,Rice Husk,2724.0,2129
AV01898-1,AV01898,Rice Husk,2754.0,2175
AV01899-1,AV01899,Rice Husk,2871.0,2216
AV01900-1,AV01900,Rice Husk,2542.0,2107
AV01901-1,AV01901,Rice Husk,2505.0,2111
AV01902-1,AV01902,Rice Husk,2813.0,2226
AV01903-1,AV01903,Rice Husk,3136.0,2163
AV01904-1,AV01904,Rice Husk,2877.0,2120
AV01905-1,AV01905,Rice Husk,3096.0,2219
AV01906-1,AV01906,Rice Husk,2438.0,2217
AV01907-1,AV01907,Rice Husk,2958.0,2133
AV01908-1,AV01908,Rice Husk,2461.0,2123
AV01909-1,AV01909,Mustard Stalk,3358.0,2549
AV01910-1,AV01910,Mustard Stalk,3804.0,2499
AV01911-1,AV01911,Mustard Stalk,4041.0,2468
AV01912-1,AV01912,Mustard Stalk,3227.0,2557
AV01913-1,AV01913,Mustard Stalk,3361.0,2512
AV01914-1,AV01914,Mustard Stalk,4171.0,2423
AV01915-1,AV01915,Mustard Stalk,3272.0,2520
AV01916-1,AV01916,Mustard Stalk,3602.0,2562
AV01917-1,AV01917,Mustard Stalk,4054.0,2535
AV01918-1,AV01918,Mustard Stalk,3438.0,2428
AV01919-1,AV01919,Mustard Stalk,3463.0,2453
AV01920-1,AV01920,Mustard Stalk,3206.0,2502
AV01921-1,AV01921,Mustard Stalk,3645.0,2526
AV01922-1,AV01922,Mustard Stalk,4220.0,2524
AV01923-1,AV01923,Mustard Stalk,3390.0,2426
AV01924-1,AV01924,Mustard Stalk,3835.0,2520
AV01925-1,AV01925,Mustard Stalk,3332.0,2547
AV01926-1,AV01926,Rice Husk,3480.0,2109
AV01927-1,AV01927,Rice Husk,3390.0,2087
AV01928-1,AV01928,Rice Husk,3096.0,2074
AV01929-1,AV01929,Rice Husk,3046.0,2075
AV01930-1,AV01930,Rice Husk,3175.0,2061
AV01931-1,AV01931,Rice Husk,3528.0,2034
AV01932-1,AV01932,Rice Husk,3352.0,2058
AV01933-1,AV01933,Rice Husk,3134.0,2077
AV01934-1,AV01934,Rice Husk,3378.0,2121
AV01935-1,AV01935,Rice Husk,3076.0,2072
AV01936-1,AV01936,Rice Husk,2815.0,2103
AV01937-1,AV01937,Rice Husk,2808.0,2036
AV01938-1,AV01938,Rice Husk,2846.0,2049
AV01939-1,AV01939,Rice Husk,3619.0,2060
AV01940-1,AV01940,Rice Husk,2892.0,2034
AV01941-1,AV01941,Rice Husk,3476.0,2035
AV01942-1,AV01942,Rice Husk,3198.0,2023
AV01943-1,AV01943,Rice Husk,2864.0,2072
AV01944-1,AV01944,Rice Husk,2988.0,2137
AV01945-1,AV01945,Rice Husk,3652.0,2018
AV01946-1,AV01946,Rice Husk,3451.0,2038
AV01947-1,AV01947,Rice Husk,3521.0,2028
AV01948-1,AV01948,Rice Husk,3545.0,2101
AV01949-1,AV01949,Rice Husk,3256.0,2136
AV01950-1,AV01950,Rice Husk,3210.0,2069
AV01951-1,AV01951,Rice Husk,3427.0,2102
AV01952-1,AV01952,Rice Husk,2831.0,2054
AV01953-1,AV01953,Rice Husk,2946.0,2113
AV01954-1,AV01954,Rice Husk,2873.0,2124
AV01955-1,AV01955,Rice Husk,3156.0,2040
AV01956-1,AV01956,Rice Husk,2857.0,2089
AV01957-1,AV01957,Rice Husk,3447.0,2019
AV01958-1,AV01958,Rice Husk,2904.0,2058
AV01959-1,AV01959,Rice Husk,3442.0,2125
AV01960-1,AV01960,Rice Husk,3332.0,2129
AV01961-1,AV01961,Rice Husk,3523.0,2051
AV01962-1,AV01962,Rice Husk,2755.0,2052
AV01963-1,AV01963,Rice Husk,3554.0,2039
AV01964-1,AV01964,Rice Husk,2661.0,2118
AV01965-1,AV01965,Rice Husk,3186.0,2140
AV01966-1,AV01966,Rice Husk,2711.0,2053
AV01967-1,AV01967,Rice Husk,2970.0,2102
AV01968-1,AV01968,Rice Husk,3387.0,2029
AV01969-1,AV01969,Rice Husk,3696.0,2023
AV01970-1,AV01970,Rice Husk,2807.0,2122
AV01971-1,AV01971,Rice Husk,3337.0,2022
AV01972-1,AV01972,Rice Husk,2994.0,2081
AV01973-1,AV01973,Rice Husk,2902.0,2106
AV01974-1,AV01974,Rice Husk,3708.0,2037
AV01975-1,AV01975,Rice Husk,3145.0,2020
AV01976-1,AV01976,Mustard Stalk,2591.0,2362
AV01977-1,AV01977,Mustard Stalk,2818.0,2328
AV01978-1,AV01978,Mustard Stalk,2321.0,2363
AV01979-1,AV01979,Mustard Stalk,2510.0,2367
AV01980-1,AV01980,Mustard Stalk,2725.0,2411
AV01981-1,AV01981,Mustard Stalk,2517.0,2397
AV01982-1,AV01982,Mustard Stalk,2365.0,2361
AV01983-1,AV01983,Mustard Stalk,2292.0,2385
AV01984-1,AV01984,Mustard Stalk,2485.0,2421
AV01985-1,AV01985,Mustard Stalk,2732.0,2384
AV01986-1,AV01986,Mustard Stalk,2686.0,2382
AV01987-1,AV01987,Mustard Stalk,2688.0,2355
AV01988-1,AV01988,Mustard Stalk,2620.0,2432
AV01989-1,AV01989,Mustard Stalk,2339.0,2400
AV01990-1,AV01990,Mustard Stalk,2472.0,2428
AV01991-1,AV01991,Mustard Stalk,2390.0,2455
AV01992-1,AV01992,Mustard Stalk,2639.0,2328
AV01993-1,AV01993,Mustard Stalk,2491.0,2367
AV01994-1,AV01994,Mustard Stalk,2644.0,2354
AV01995-1,AV01995,Mustard Stalk,2123.0,2443
AV01996-1,AV01996,Mustard Stalk,2573.0,2428
AV01997-1,AV01997,Mustard Stalk,2136.0,2348
AV01998-1,AV01998,Mustard Stalk,2297.0,2323
AV01999-1,AV01999,Mustard Stalk,2323.0,2363
AV02000-1,AV02000,Mustard Stalk,2191.0,2358
AV02001-1,AV02001,Rice Husk,3671.0,2236
AV02002-1,AV02002,Rice Husk,3391.0,2227
AV02003-1,AV02003,Rice Husk,3353.0,2179
AV02004-1,AV02004,Rice Husk,3279.0,2139
AV02005-1,AV02005,Rice Husk,3377.0,2119
AV02006-1,AV02006,Rice Husk,3049.0,2140
AV02007-1,AV02007,Rice Husk,3680.0,2193
AV02008-1,AV02008,Rice Husk,3355.0,2144
AV02009-1,AV02009,Rice Husk,3179.0,2146
AV02010-1,AV02010,Rice Husk,3585.0,2177
AV02011-1,AV02011,Rice Husk,3009.0,2224
AV02012-1,AV02012,Rice Husk,3186.0,2223
AV02013-1,AV02013,Rice Husk,3588.0,2220
AV02014-1,AV02014,Rice Husk,3949.0,2157
AV02015-1,AV02015,Rice Husk,3577.0,2230
AV02016-1,AV02016,Rice Husk,3653.0,2216
AV02017-1,AV02017,Rice Husk,3217.0,2137
AV02018-1,AV02018,Rice Husk,3533.0,2197
AV02019-1,AV02019,Rice Husk,3718.0,2223
AV02020-1,AV02020,Rice Husk,3085.0,2175
AV02021-1,AV02021,Rice Husk,3431.0,2126
AV02022-1,AV02022,Rice Husk,3930.0,2172
AV02023-1,AV02023,Rice Husk,3709.0,2236
AV02024-1,AV02024,Rice Husk,3573.0,2144
AV02025-1,AV02025,Rice Husk,3886.0,2116
AV02026-1,AV02026,Rice Husk,3172.0,2231
AV02027-1,AV02027,Rice Husk,3034.0,2131
