guid,voucher_type,vch_no,vch_date,ledger_name,amount,dr_cr,narration,entered_at
AV03796,Credit Note,3796,04-Nov-2024,Kota Textile,104517.97,Dr,GCV shortfall 2915 vs 3000,04-Nov-2024
AV03797,Sales,3797,18-Oct-2024,NTPC Korba,7430377.04,Cr,supply against T-24-06,18-Oct-2024
AV03798,Credit Note,3798,07-Nov-2024,NTPC Korba,146807.96,Dr,GCV shortfall 3138 vs 3200,07-Nov-2024
AV03799,Sales,3799,26-Oct-2024,NTPC Korba,8481464.14,Cr,supply against T-24-06,26-Oct-2024
AV03800,Sales,3800,16-Oct-2024,NTPC Mouda,13620550.78,Cr,supply against T-24-10,16-Oct-2024
AV03801,Credit Note,3801,03-Nov-2024,NTPC Mouda,1341949.22,Dr,GCV shortfall 2913 vs 3200,03-Nov-2024
AV03802,Sales,3802,08-Oct-2024,NTPC North Karanpura,14415273.67,Cr,supply against T-24-14,08-Oct-2024
AV03803,Sales,3803,04-Oct-2024,NTPC Darlipali,17176181.11,Cr,supply against T-24-18,04-Oct-2024
AV03804,Sales,3804,23-Oct-2024,NTPC Gadarwara,12453665.04,Cr,supply against T-24-25,23-Oct-2024
AV03805,Credit Note,3805,08-Nov-2024,NTPC Gadarwara,991587.36,Dr,GCV shortfall 2964 vs 3200,08-Nov-2024
AV03806,Sales,3806,26-Oct-2024,Suratgarh STPS,6212741.11,Cr,supply against T-24-28,26-Oct-2024
AV03807,Credit Note,3807,03-Nov-2024,Suratgarh STPS,405642.89,Dr,GCV shortfall 2910 vs 3100,03-Nov-2024
AV03808,Sales,3808,19-Oct-2024,Suratgarh STPS,7450106.32,Cr,supply against T-24-28,19-Oct-2024
AV03809,Sales,3809,26-Oct-2024,Jaipur Bottling,5608524.07,Cr,supply against C-24-36,26-Oct-2024
AV03810,Sales,3810,20-Oct-2024,Nagaur Cement,3301128.68,Cr,supply against C-24-32,20-Oct-2024
AV03811,Credit Note,3811,11-Nov-2024,Nagaur Cement,213122.32,Dr,GCV shortfall 2912 vs 3100,11-Nov-2024
AV03812,Sales,3812,12-Oct-2024,Bhilwara Paper,4904581.5,Cr,supply against C-24-40,12-Oct-2024
AV03813,Credit Note,3813,18-Oct-2024,Bhilwara Paper,272668.5,Dr,GCV shortfall 2842 vs 3000,18-Oct-2024
AV03814,Sales,3814,15-Nov-2024,NTPC Sipat,9756753.93,Cr,supply against T-24-02,15-Nov-2024
AV03815,Sales,3815,21-Nov-2024,NTPC Sipat,10111955.8,Cr,supply against T-24-02,21-Nov-2024
AV03816,Sales,3816,29-Nov-2024,Kota Textile,3982749.54,Cr,supply against C-24-43,29-Nov-2024
AV03817,Sales,3817,16-Nov-2024,NTPC Korba,7789541.38,Cr,supply against T-24-06,16-Nov-2024
AV03818,Credit Note,3818,26-Nov-2024,NTPC Korba,24418.62,Dr,GCV shortfall 3190 vs 3200,26-Nov-2024
AV03819,Sales,3819,28-Nov-2024,NTPC Korba,7711464.05,Cr,supply against T-24-06,28-Nov-2024
AV03820,Sales,3820,09-Nov-2024,NTPC Mouda,7885147.23,Cr,supply against T-24-10,09-Nov-2024
AV03821,Credit Note,3821,28-Nov-2024,NTPC Mouda,207370.77,Dr,GCV shortfall 3118 vs 3200,28-Nov-2024
AV03822,Sales,3822,19-Nov-2024,NTPC Mouda,7249977.88,Cr,supply against T-24-10,19-Nov-2024
AV03823,Sales,3823,18-Nov-2024,NTPC North Karanpura,15092731.5,Cr,supply against T-24-14,18-Nov-2024
AV03824,Sales,3824,16-Nov-2024,NTPC Darlipali,7565201.84,Cr,supply against T-24-18,16-Nov-2024
AV03825,Credit Note,3825,22-Nov-2024,NTPC Darlipali,198956.56,Dr,GCV shortfall 3118 vs 3200,22-Nov-2024
AV03826,Sales,3826,28-Nov-2024,NTPC Darlipali,8019199.71,Cr,supply against T-24-18,28-Nov-2024
AV03827,Sales,3827,12-Nov-2024,NTPC Gadarwara,6994236.31,Cr,supply against T-24-25,12-Nov-2024
AV03828,Sales,3828,28-Nov-2024,NTPC Gadarwara,7871765.1,Cr,supply against T-24-25,28-Nov-2024
AV03829,Sales,3829,18-Nov-2024,Suratgarh STPS,13648554.18,Cr,supply against T-24-28,18-Nov-2024
AV03830,Credit Note,3830,09-Dec-2024,Suratgarh STPS,48602.82,Dr,GCV shortfall 3089 vs 3100,09-Dec-2024
AV03831,Sales,3831,16-Nov-2024,Jaipur Bottling,6122054.34,Cr,supply against C-24-36,16-Nov-2024
AV03832,Sales,3832,06-Nov-2024,Nagaur Cement,3644618.38,Cr,supply against C-24-32,06-Nov-2024
AV03833,Sales,3833,09-Nov-2024,Bhilwara Paper,5477530.5,Cr,supply against C-24-40,09-Nov-2024
AV03834,Sales,3834,27-Dec-2024,NTPC Sipat,11702056.95,Cr,supply against T-24-02,27-Dec-2024
AV03835,Sales,3835,11-Dec-2024,NTPC Sipat,9561311.67,Cr,supply against T-24-02,11-Dec-2024
AV03836,Sales,3836,24-Dec-2024,Kota Textile,4057151.1,Cr,supply against C-24-43,24-Dec-2024
AV03837,Sales,3837,08-Dec-2024,NTPC Korba,6841240.66,Cr,supply against T-24-06,08-Dec-2024
AV03838,Credit Note,3838,18-Dec-2024,NTPC Korba,130724.34,Dr,GCV shortfall 3140 vs 3200,18-Dec-2024
AV03839,Sales,3839,02-Jan-2025,NTPC Korba,8067165.36,Cr,supply against T-24-06,02-Jan-2025
AV03840,Credit Note,3840,24-Jan-2025,NTPC Korba,419004.64,Dr,GCV shortfall 3042 vs 3200,24-Jan-2025
AV03841,Sales,3841,26-Dec-2024,NTPC Mouda,7759801.88,Cr,supply against T-24-10,26-Dec-2024
AV03842,Sales,3842,22-Dec-2024,NTPC Mouda,7681493.14,Cr,supply against T-24-10,22-Dec-2024
AV03843,Credit Note,3843,13-Jan-2025,NTPC Mouda,430974.86,Dr,GCV shortfall 3030 vs 3200,13-Jan-2025
AV03844,Sales,3844,14-Dec-2024,NTPC North Karanpura,12303910.51,Cr,supply against T-24-14,14-Dec-2024
AV03845,Credit Note,3845,05-Jan-2025,NTPC North Karanpura,1348139.99,Dr,GCV shortfall 2884 vs 3200,05-Jan-2025
AV03846,Sales,3846,04-Dec-2024,NTPC Darlipali,8172109.44,Cr,supply against T-24-18,04-Dec-2024
AV03847,Sales,3847,05-Dec-2024,NTPC Darlipali,7773031.12,Cr,supply against T-24-18,05-Dec-2024
AV03848,Credit Note,3848,23-Dec-2024,NTPC Darlipali,315976.88,Dr,GCV shortfall 3075 vs 3200,23-Dec-2024
AV03849,Sales,3849,14-Dec-2024,NTPC Gadarwara,14530879.76,Cr,supply against T-24-25,14-Dec-2024
AV03850,Sales,3850,19-Dec-2024,Suratgarh STPS,12503217.47,Cr,supply against T-24-28,19-Dec-2024
AV03851,Credit Note,3851,25-Dec-2024,Suratgarh STPS,1125465.43,Dr,GCV shortfall 2844 vs 3100,25-Dec-2024
AV03852,Sales,3852,11-Dec-2024,Jaipur Bottling,6136804.58,Cr,supply against C-24-36,11-Dec-2024
AV03853,Sales,3853,24-Dec-2024,Nagaur Cement,3351008.37,Cr,supply against C-24-32,24-Dec-2024
AV03854,Credit Note,3854,09-Jan-2025,Nagaur Cement,163242.63,Dr,GCV shortfall 2956 vs 3100,09-Jan-2025
AV03855,Sales,3855,26-Dec-2024,Bhilwara Paper,5784714.0,Cr,supply against C-24-40,26-Dec-2024
AV03856,Sales,3856,28-Jan-2025,NTPC Sipat,8663906.21,Cr,supply against T-24-02,28-Jan-2025
AV03857,Credit Note,3857,16-Feb-2025,NTPC Sipat,766195.79,Dr,GCV shortfall 2940 vs 3200,16-Feb-2025
AV03858,Sales,3858,01-Feb-2025,NTPC Sipat,9196569.97,Cr,supply against T-24-02,01-Feb-2025
AV03859,Sales,3859,07-Jan-2025,Kota Textile,2443188.46,Cr,supply against C-24-43,07-Jan-2025
AV03860,Credit Note,3860,20-Jan-2025,Kota Textile,1264229.54,Dr,GCV shortfall 2636 vs 3000,20-Jan-2025
AV03861,Sales,3861,16-Jan-2025,NTPC Korba,7389757.38,Cr,supply against T-24-06,16-Jan-2025
AV03862,Sales,3862,16-Jan-2025,NTPC Korba,9194211.47,Cr,supply against T-24-06,16-Jan-2025
AV03863,Sales,3863,08-Jan-2025,NTPC Mouda,7785712.93,Cr,supply against T-24-10,08-Jan-2025
AV03864,Sales,3864,09-Jan-2025,NTPC Mouda,8921145.74,Cr,supply against T-24-10,09-Jan-2025
AV03865,Sales,3865,12-Jan-2025,NTPC North Karanpura,13707801.88,Cr,supply against T-24-14,12-Jan-2025
AV03866,Credit Note,3866,28-Jan-2025,NTPC North Karanpura,12863.12,Dr,GCV shortfall 3197 vs 3200,28-Jan-2025
AV03867,Sales,3867,12-Jan-2025,NTPC Darlipali,6459490.68,Cr,supply against T-24-18,12-Jan-2025
AV03868,Credit Note,3868,27-Jan-2025,NTPC Darlipali,912253.32,Dr,GCV shortfall 2804 vs 3200,27-Jan-2025
AV03869,Sales,3869,11-Jan-2025,NTPC Darlipali,8285600.56,Cr,supply against T-24-18,11-Jan-2025
AV03870,Credit Note,3870,28-Jan-2025,NTPC Darlipali,102226.64,Dr,GCV shortfall 3161 vs 3200,28-Jan-2025
AV03871,Sales,3871,09-Jan-2025,NTPC Gadarwara,13903636.79,Cr,supply against T-24-25,09-Jan-2025
AV03872,Sales,3872,28-Jan-2025,Suratgarh STPS,12946022.58,Cr,supply against T-24-28,28-Jan-2025
AV03873,Credit Note,3873,04-Feb-2025,Suratgarh STPS,751134.42,Dr,GCV shortfall 2930 vs 3100,04-Feb-2025
AV03874,Sales,3874,09-Jan-2025,Jaipur Bottling,5696030.66,Cr,supply against C-24-36,09-Jan-2025
AV03875,Sales,3875,16-Jan-2025,Nagaur Cement,3554279.05,Cr,supply against C-24-32,16-Jan-2025
AV03876,Sales,3876,12-Jan-2025,Bhilwara Paper,5552600.62,Cr,supply against C-24-40,12-Jan-2025
AV03877,Sales,3877,09-Feb-2025,NTPC Sipat,8352173.77,Cr,supply against T-24-02,09-Feb-2025
AV03878,Credit Note,3878,28-Feb-2025,NTPC Sipat,283353.23,Dr,GCV shortfall 3095 vs 3200,28-Feb-2025
AV03879,Sales,3879,28-Feb-2025,NTPC Sipat,9811463.37,Cr,supply against T-24-02,28-Feb-2025
AV03880,Credit Note,3880,15-Mar-2025,NTPC Sipat,21509.63,Dr,GCV shortfall 3193 vs 3200,15-Mar-2025
AV03881,Sales,3881,06-Feb-2025,Kota Textile,3979851.62,Cr,supply against C-24-43,06-Feb-2025
AV03882,Sales,3882,28-Feb-2025,NTPC Korba,7516145.66,Cr,supply against T-24-06,28-Feb-2025
AV03883,Sales,3883,24-Feb-2025,NTPC Korba,8622859.44,Cr,supply against T-24-06,24-Feb-2025
AV03884,Sales,3884,07-Feb-2025,NTPC Mouda,7462316.45,Cr,supply against T-24-10,07-Feb-2025
AV03885,Sales,3885,12-Feb-2025,NTPC Mouda,8683673.16,Cr,supply against T-24-10,12-Feb-2025
AV03886,Sales,3886,10-Feb-2025,NTPC North Karanpura,8769434.4,Cr,supply against T-24-14,10-Feb-2025
AV03887,Credit Note,3887,25-Feb-2025,NTPC North Karanpura,4951230.6,Dr,GCV shortfall 2727 vs 3200,25-Feb-2025
AV03888,Sales,3888,20-Feb-2025,NTPC Darlipali,8310822.3,Cr,supply against T-24-18,20-Feb-2025
AV03889,Sales,3889,03-Mar-2025,NTPC Darlipali,8279533.03,Cr,supply against T-24-18,03-Mar-2025
AV03890,Credit Note,3890,18-Mar-2025,NTPC Darlipali,432898.97,Dr,GCV shortfall 3041 vs 3200,18-Mar-2025
AV03891,Sales,3891,14-Feb-2025,NTPC Gadarwara,12254755.32,Cr,supply against T-24-25,14-Feb-2025
AV03892,Credit Note,3892,04-Mar-2025,NTPC Gadarwara,1258413.88,Dr,GCV shortfall 2902 vs 3200,04-Mar-2025
AV03893,Sales,3893,04-Mar-2025,Suratgarh STPS,14390851.73,Cr,supply against T-24-28,04-Mar-2025
AV03894,Sales,3894,23-Feb-2025,Jaipur Bottling,5504812.56,Cr,supply against C-24-36,23-Feb-2025
AV03895,Sales,3895,22-Feb-2025,Nagaur Cement,3480208.19,Cr,supply against C-24-32,22-Feb-2025
AV03896,Sales,3896,13-Feb-2025,Bhilwara Paper,5650105.5,Cr,supply against C-24-40,13-Feb-2025
AV03897,Sales,3897,30-Mar-2025,NTPC Sipat,8485831.22,Cr,supply against T-24-02,30-Mar-2025
AV03898,Sales,3898,08-Mar-2025,NTPC Sipat,9982278.47,Cr,supply against T-24-02,08-Mar-2025
AV03899,Credit Note,3899,28-Mar-2025,NTPC Sipat,62781.63,Dr,GCV shortfall 3180 vs 3200,28-Mar-2025
AV03900,Sales,3900,21-Mar-2025,Kota Textile,3495818.76,Cr,supply against C-24-43,21-Mar-2025
AV03901,Credit Note,3901,27-Mar-2025,Kota Textile,193050.84,Dr,GCV shortfall 2843 vs 3000,27-Mar-2025
AV03902,Sales,3902,22-Mar-2025,NTPC Korba,15174344.04,Cr,supply against T-24-06,22-Mar-2025
AV03903,Credit Note,3903,05-Apr-2025,NTPC Korba,354245.96,Dr,GCV shortfall 3127 vs 3200,05-Apr-2025
AV03904,Sales,3904,11-Mar-2025,NTPC Mouda,7672363.72,Cr,supply against T-24-10,11-Mar-2025
AV03905,Sales,3905,11-Mar-2025,NTPC Mouda,7483152.73,Cr,supply against T-24-10,11-Mar-2025
AV03906,Credit Note,3906,22-Mar-2025,NTPC Mouda,14057.27,Dr,GCV shortfall 3194 vs 3200,22-Mar-2025
AV03907,Sales,3907,27-Mar-2025,NTPC North Karanpura,14249873.33,Cr,supply against T-24-14,27-Mar-2025
AV03908,Sales,3908,20-Mar-2025,NTPC Darlipali,17493066.55,Cr,supply against T-24-18,20-Mar-2025
AV03909,Sales,3909,25-Mar-2025,NTPC Gadarwara,6918373.04,Cr,supply against T-24-25,25-Mar-2025
AV03910,Sales,3910,23-Mar-2025,NTPC Gadarwara,7488144.61,Cr,supply against T-24-25,23-Mar-2025
AV03911,Sales,3911,01-Apr-2025,Suratgarh STPS,4620695.29,Cr,supply against T-24-28,01-Apr-2025
AV03912,Credit Note,3912,20-Apr-2025,Suratgarh STPS,2442497.71,Dr,GCV shortfall 2704 vs 3100,20-Apr-2025
AV03913,Sales,3913,16-Mar-2025,Suratgarh STPS,7025206.15,Cr,supply against T-24-28,16-Mar-2025
AV03914,Sales,3914,28-Mar-2025,Jaipur Bottling,5316835.45,Cr,supply against C-24-36,28-Mar-2025
AV03915,Credit Note,3915,15-Apr-2025,Jaipur Bottling,30789.35,Dr,GCV shortfall 3281 vs 3300,15-Apr-2025
AV03916,Sales,3916,21-Mar-2025,Nagaur Cement,3328638.61,Cr,supply against C-24-32,21-Mar-2025
AV03917,Credit Note,3917,12-Apr-2025,Nagaur Cement,168067.49,Dr,GCV shortfall 2951 vs 3100,12-Apr-2025
AV03918,Sales,3918,16-Mar-2025,Bhilwara Paper,4904581.5,Cr,supply against C-24-40,16-Mar-2025
AV03919,Credit Note,3919,30-Mar-2025,Bhilwara Paper,272668.5,Dr,GCV shortfall 2842 vs 3000,30-Mar-2025
AV03920,Sales,3920,22-Apr-2025,Jaipur Bottling,5796326.52,Cr,supply against C-24-36,22-Apr-2025
AV03921,Sales,3921,24-Apr-2025,Nagaur Cement,3398281.32,Cr,supply against C-24-32,24-Apr-2025
AV03922,Credit Note,3922,14-May-2025,Nagaur Cement,80804.58,Dr,GCV shortfall 3028 vs 3100,14-May-2025
AV03923,Sales,3923,07-Apr-2025,Bhilwara Paper,5266989.0,Cr,supply against C-24-40,07-Apr-2025
AV03924,Sales,3924,29-Apr-2025,NTPC Sipat,16859283.77,Cr,supply against T-25-03,29-Apr-2025
AV03925,Sales,3925,12-Apr-2025,Kota Textile,6030554.16,Cr,supply against C-25-44,12-Apr-2025
AV03926,Sales,3926,13-Apr-2025,NTPC Korba,8624956.84,Cr,supply against T-25-07,13-Apr-2025
AV03927,Sales,3927,12-Apr-2025,NTPC Korba,7605538.09,Cr,supply against T-25-07,12-Apr-2025
AV03928,Credit Note,3928,21-Apr-2025,NTPC Korba,170091.91,Dr,GCV shortfall 3130 vs 3200,21-Apr-2025
AV03929,Sales,3929,25-Apr-2025,NTPC Mouda,7250433.29,Cr,supply against T-25-11,25-Apr-2025
AV03930,Credit Note,3930,13-May-2025,NTPC Mouda,98754.71,Dr,GCV shortfall 3157 vs 3200,13-May-2025
AV03931,Sales,3931,10-Apr-2025,NTPC Mouda,6755710.83,Cr,supply against T-25-11,10-Apr-2025
AV03932,Credit Note,3932,23-Apr-2025,NTPC Mouda,63934.17,Dr,GCV shortfall 3170 vs 3200,23-Apr-2025
AV03933,Sales,3933,24-Apr-2025,NTPC North Karanpura,16162111.7,Cr,supply against T-25-15,24-Apr-2025
AV03934,Sales,3934,17-Apr-2025,NTPC Darlipali,9614823.78,Cr,supply against T-25-19,17-Apr-2025
AV03935,Sales,3935,28-Apr-2025,NTPC Darlipali,9574239.42,Cr,supply against T-25-19,28-Apr-2025
AV03936,Credit Note,3936,12-May-2025,NTPC Darlipali,457707.58,Dr,GCV shortfall 3054 vs 3200,12-May-2025
AV03937,Sales,3937,01-May-2025,NTPC Lara,14708991.18,Cr,supply against T-25-22,01-May-2025
AV03938,Sales,3938,24-Apr-2025,NTPC Gadarwara,9288592.65,Cr,supply against T-25-26,24-Apr-2025
AV03939,Sales,3939,09-Apr-2025,NTPC Gadarwara,10222398.36,Cr,supply against T-25-26,09-Apr-2025
AV03940,Sales,3940,24-Apr-2025,Suratgarh STPS,7607867.6,Cr,supply against T-25-29,24-Apr-2025
AV03941,Credit Note,3941,05-May-2025,Suratgarh STPS,19684.0,Dr,GCV shortfall 3092 vs 3100,05-May-2025
AV03942,Sales,3942,30-Apr-2025,Suratgarh STPS,4925272.9,Cr,supply against T-25-29,30-Apr-2025
AV03943,Credit Note,3943,21-May-2025,Suratgarh STPS,2453413.1,Dr,GCV shortfall 2759 vs 3100,21-May-2025
AV03944,Sales,3944,04-May-2025,Jaipur Bottling,5195298.52,Cr,supply against C-24-36,04-May-2025
AV03945,Credit Note,3945,24-May-2025,Jaipur Bottling,152326.28,Dr,GCV shortfall 3206 vs 3300,24-May-2025
AV03946,Sales,3946,11-May-2025,Nagaur Cement,3449634.13,Cr,supply against C-24-32,11-May-2025
AV03947,Credit Note,3947,28-May-2025,Nagaur Cement,64616.87,Dr,GCV shortfall 3043 vs 3100,28-May-2025
AV03948,Sales,3948,09-May-2025,Bhilwara Paper,6059108.25,Cr,supply against C-24-40,09-May-2025
AV03949,Sales,3949,14-May-2025,NTPC Sipat,15110662.54,Cr,supply against T-25-03,14-May-2025
AV03950,Credit Note,3950,04-Jun-2025,NTPC Sipat,991275.56,Dr,GCV shortfall 3003 vs 3200,04-Jun-2025
AV03951,Sales,3951,12-May-2025,Kota Textile,6298493.73,Cr,supply against C-25-44,12-May-2025
AV03952,Sales,3952,20-May-2025,NTPC Korba,16564206.25,Cr,supply against T-25-07,20-May-2025
AV03953,Sales,3953,15-May-2025,NTPC Mouda,6933313.85,Cr,supply against T-25-11,15-May-2025
AV03954,Credit Note,3954,02-Jun-2025,NTPC Mouda,457293.85,Dr,GCV shortfall 3002 vs 3200,02-Jun-2025
AV03955,Sales,3955,28-May-2025,NTPC Mouda,6169884.57,Cr,supply against T-25-11,28-May-2025
AV03956,Credit Note,3956,19-Jun-2025,NTPC Mouda,466629.93,Dr,GCV shortfall 2975 vs 3200,19-Jun-2025
AV03957,Sales,3957,26-May-2025,NTPC North Karanpura,7194246.55,Cr,supply against T-25-15,26-May-2025
AV03958,Sales,3958,28-May-2025,NTPC North Karanpura,8916363.46,Cr,supply against T-25-15,28-May-2025
AV03959,Sales,3959,09-May-2025,NTPC Darlipali,11240315.42,Cr,supply against T-25-19,09-May-2025
AV03960,Sales,3960,23-May-2025,NTPC Darlipali,9826055.92,Cr,supply against T-25-19,23-May-2025
AV03961,Sales,3961,18-May-2025,NTPC Lara,15989963.34,Cr,supply against T-25-22,18-May-2025
AV03962,Sales,3962,21-May-2025,NTPC Gadarwara,9763931.68,Cr,supply against T-25-26,21-May-2025
AV03963,Credit Note,3963,05-Jun-2025,NTPC Gadarwara,520657.32,Dr,GCV shortfall 3038 vs 3200,05-Jun-2025
AV03964,Sales,3964,22-May-2025,NTPC Gadarwara,8008911.59,Cr,supply against T-25-26,22-May-2025
AV03965,Credit Note,3965,04-Jun-2025,NTPC Gadarwara,418749.41,Dr,GCV shortfall 3041 vs 3200,04-Jun-2025
AV03966,Sales,3966,10-May-2025,Suratgarh STPS,7152561.37,Cr,supply against T-25-29,10-May-2025
AV03967,Credit Note,3967,17-May-2025,Suratgarh STPS,396958.63,Dr,GCV shortfall 2937 vs 3100,17-May-2025
AV03968,Sales,3968,16-May-2025,Suratgarh STPS,7091949.2,Cr,supply against T-25-29,16-May-2025
AV03969,Credit Note,3969,28-May-2025,Suratgarh STPS,365663.6,Dr,GCV shortfall 2948 vs 3100,28-May-2025
AV03970,Sales,3970,20-Jun-2025,Bhilwara Paper,5679443.25,Cr,supply against C-24-40,20-Jun-2025
AV03971,Sales,3971,30-Jun-2025,NTPC Sipat,17530198.89,Cr,supply against T-25-03,30-Jun-2025
AV03972,Sales,3972,14-Jun-2025,Kota Textile,3587574.6,Cr,supply against C-25-44,14-Jun-2025
AV03973,Credit Note,3973,01-Jul-2025,Kota Textile,2125123.8,Dr,GCV shortfall 2512 vs 3000,01-Jul-2025
AV03974,Sales,3974,13-Jun-2025,NTPC Korba,8456032.01,Cr,supply against T-25-07,13-Jun-2025
AV03975,Sales,3975,15-Jun-2025,NTPC Korba,7901344.83,Cr,supply against T-25-07,15-Jun-2025
AV03976,Sales,3976,24-Jun-2025,NTPC Mouda,7676636.76,Cr,supply against T-25-11,24-Jun-2025
AV03977,Sales,3977,18-Jun-2025,NTPC Mouda,6615700.96,Cr,supply against T-25-11,18-Jun-2025
AV03978,Credit Note,3978,26-Jun-2025,NTPC Mouda,6208.04,Dr,GCV shortfall 3197 vs 3200,26-Jun-2025
AV03979,Sales,3979,17-Jun-2025,NTPC North Karanpura,15424203.25,Cr,supply against T-25-15,17-Jun-2025
AV03980,Sales,3980,01-Jul-2025,NTPC Darlipali,11048744.34,Cr,supply against T-25-19,01-Jul-2025
AV03981,Sales,3981,23-Jun-2025,NTPC Darlipali,8144954.57,Cr,supply against T-25-19,23-Jun-2025
AV03982,Credit Note,3982,03-Jul-2025,NTPC Darlipali,839483.43,Dr,GCV shortfall 2901 vs 3200,03-Jul-2025
AV03983,Sales,3983,09-Jun-2025,NTPC Lara,13946167.74,Cr,supply against T-25-22,09-Jun-2025
AV03984,Credit Note,3984,28-Jun-2025,NTPC Lara,652372.26,Dr,GCV shortfall 3057 vs 3200,28-Jun-2025
AV03985,Sales,3985,04-Jun-2025,NTPC Gadarwara,9226814.89,Cr,supply against T-25-26,04-Jun-2025
AV03986,Credit Note,3986,15-Jun-2025,NTPC Gadarwara,595476.41,Dr,GCV shortfall 3006 vs 3200,15-Jun-2025
AV03987,Sales,3987,17-Jun-2025,NTPC Gadarwara,8011000.72,Cr,supply against T-25-26,17-Jun-2025
AV03988,Credit Note,3988,30-Jun-2025,NTPC Gadarwara,741202.18,Dr,GCV shortfall 2929 vs 3200,30-Jun-2025
AV03989,Sales,3989,28-Jun-2025,Suratgarh STPS,8184141.72,Cr,supply against T-25-29,28-Jun-2025
AV03990,Sales,3990,25-Jun-2025,Suratgarh STPS,8645309.29,Cr,supply against T-25-29,25-Jun-2025
AV03991,Sales,3991,18-Jun-2025,Jaipur Bottling,4490530.88,Cr,supply against C-25-37,18-Jun-2025
AV03992,Credit Note,3992,26-Jun-2025,Jaipur Bottling,28759.12,Dr,GCV shortfall 3279 vs 3300,26-Jun-2025
AV03993,Sales,3993,21-Jun-2025,Nagaur Cement,6566242.6,Cr,supply against C-25-33,21-Jun-2025
AV03994,Sales,3994,09-Jul-2025,NTPC Sipat,18064625.26,Cr,supply against T-25-03,09-Jul-2025
AV03995,Sales,3995,01-Aug-2025,Kota Textile,5446105.81,Cr,supply against C-25-44,01-Aug-2025
AV03996,Credit Note,3996,11-Aug-2025,Kota Textile,266592.59,Dr,GCV shortfall 2860 vs 3000,11-Aug-2025
AV03997,Sales,3997,07-Jul-2025,NTPC Korba,17078095.78,Cr,supply against T-25-07,07-Jul-2025
AV03998,Sales,3998,22-Jul-2025,NTPC Mouda,8018747.49,Cr,supply against T-25-11,22-Jul-2025
AV03999,Sales,3999,29-Jul-2025,NTPC Mouda,7550352.55,Cr,supply against T-25-11,29-Jul-2025
AV04000,Sales,4000,12-Jul-2025,NTPC North Karanpura,7513419.06,Cr,supply against T-25-15,12-Jul-2025
AV04001,Sales,4001,06-Jul-2025,NTPC North Karanpura,8052706.93,Cr,supply against T-25-15,06-Jul-2025
AV04002,Credit Note,4002,16-Jul-2025,NTPC North Karanpura,169584.77,Dr,GCV shortfall 3134 vs 3200,16-Jul-2025
AV04003,Sales,4003,16-Jul-2025,NTPC Darlipali,8961607.44,Cr,supply against T-25-19,16-Jul-2025
AV04004,Credit Note,4004,30-Jul-2025,NTPC Darlipali,406946.56,Dr,GCV shortfall 3061 vs 3200,30-Jul-2025
AV04005,Sales,4005,24-Jul-2025,NTPC Darlipali,9358622.93,Cr,supply against T-25-19,24-Jul-2025
AV04006,Credit Note,4006,14-Aug-2025,NTPC Darlipali,434573.07,Dr,GCV shortfall 3058 vs 3200,14-Aug-2025
AV04007,Sales,4007,20-Jul-2025,NTPC Lara,7768202.9,Cr,supply against T-25-22,20-Jul-2025
AV04008,Sales,4008,13-Jul-2025,NTPC Lara,8255871.3,Cr,supply against T-25-22,13-Jul-2025
AV04009,Sales,4009,11-Jul-2025,NTPC Gadarwara,10422717.21,Cr,supply against T-25-26,11-Jul-2025
AV04010,Sales,4010,26-Jul-2025,NTPC Gadarwara,8340246.93,Cr,supply against T-25-26,26-Jul-2025
AV04011,Credit Note,4011,04-Aug-2025,NTPC Gadarwara,353170.07,Dr,GCV shortfall 3070 vs 3200,04-Aug-2025
AV04012,Sales,4012,12-Jul-2025,Suratgarh STPS,7908629.72,Cr,supply against T-25-29,12-Jul-2025
AV04013,Sales,4013,12-Jul-2025,Suratgarh STPS,8166784.46,Cr,supply against T-25-29,12-Jul-2025
AV04014,Sales,4014,26-Jul-2025,Jaipur Bottling,5279352.41,Cr,supply against C-25-37,26-Jul-2025
AV04015,Sales,4015,08-Jul-2025,Nagaur Cement,5738214.77,Cr,supply against C-25-33,08-Jul-2025
AV04016,Sales,4016,17-Aug-2025,NTPC Sipat,15964730.27,Cr,supply against T-25-03,17-Aug-2025
AV04017,Credit Note,4017,01-Sep-2025,NTPC Sipat,299878.73,Dr,GCV shortfall 3141 vs 3200,01-Sep-2025
AV04018,Sales,4018,08-Aug-2025,Kota Textile,6705235.01,Cr,supply against C-25-44,08-Aug-2025
AV04019,Sales,4019,30-Aug-2025,NTPC Korba,15276987.81,Cr,supply against T-25-07,30-Aug-2025
AV04020,Credit Note,4020,16-Sep-2025,NTPC Korba,688512.19,Dr,GCV shortfall 3062 vs 3200,16-Sep-2025
AV04021,Sales,4021,18-Aug-2025,NTPC Mouda,6752943.04,Cr,supply against T-25-11,18-Aug-2025
AV04022,Sales,4022,14-Aug-2025,NTPC Mouda,7687975.68,Cr,supply against T-25-11,14-Aug-2025
AV04023,Sales,4023,06-Aug-2025,NTPC North Karanpura,16572005.86,Cr,supply against T-25-15,06-Aug-2025
AV04024,Sales,4024,06-Aug-2025,NTPC Darlipali,9472009.77,Cr,supply against T-25-19,06-Aug-2025
AV04025,Sales,4025,04-Aug-2025,NTPC Darlipali,10528941.12,Cr,supply against T-25-19,04-Aug-2025
